customer_id,age,tenure_months,monthly_spend,support_calls,complaints,digital_engagement_score,payment_failed_flag,contract_type,product_count,region,churn_probability_true,churn
1125,53,78,2344.6,5,1,91.94,0,Monthly,1,KwaZulu-Natal,0.5438,1
1126,64,24,805.46,2,0,20.28,0,Monthly,1,KwaZulu-Natal,0.3777,1
1127,39,114,2180.38,2,1,93.38,0,Annual,3,Western Cape,0.0287,0
1128,51,49,1922.03,1,1,52.72,0,Monthly,4,KwaZulu-Natal,0.1506,0
1129,64,96,657.14,3,1,9.99,0,Monthly,4,Eastern Cape,0.2762,0
1130,25,100,139.03,1,0,44.99,0,Annual,4,Gauteng,0.0095,0
1131,57,32,299.53,1,0,32.63,0,Monthly,1,Eastern Cape,0.1436,0
1132,66,55,1834.81,2,1,28.22,0,Annual,2,KwaZulu-Natal,0.2159,0
1133,61,79,539.19,3,1,54.15,0,Monthly,2,Gauteng,0.0839,0
1134,36,107,959.61,1,1,48.36,0,Quarterly,4,Eastern Cape,0.0573,0
1135,59,58,1279.16,4,0,48.2,0,Monthly,4,KwaZulu-Natal,0.1191,1
1136,58,99,1827.4,3,1,8.81,0,Monthly,5,Eastern Cape,0.2152,0
1137,54,3,327.42,3,1,80.23,0,Monthly,3,KwaZulu-Natal,0.3136,0
1138,23,80,1045.6,2,0,48.14,1,Annual,1,Limpopo,0.0561,0
1139,69,69,1238.43,4,0,82.09,1,Quarterly,5,Western Cape,0.0687,0
1140,43,85,1375.03,3,1,82.46,0,Monthly,4,KwaZulu-Natal,0.1536,0
1141,51,10,2054.98,2,1,31.71,0,Annual,2,Eastern Cape,0.1533,0
1142,73,83,470.61,3,0,0.43,0,Monthly,2,KwaZulu-Natal,0.366,0
1143,62,25,2029.19,2,1,91.12,0,Annual,5,KwaZulu-Natal,0.0571,1
1144,23,68,1747.55,1,1,76.07,0,Monthly,2,Eastern Cape,0.1202,0
1145,54,61,1411.88,2,1,10.73,0,Monthly,2,Eastern Cape,0.5698,0
1146,74,29,1763.84,4,1,70.17,0,Monthly,3,Gauteng,0.1965,0
1147,50,19,1059.44,3,1,2.0,1,Quarterly,4,KwaZulu-Natal,0.6839,1
1148,70,43,389.07,5,0,2.78,0,Monthly,5,Limpopo,0.1987,0
1149,39,66,1681.12,2,0,52.58,0,Monthly,1,Western Cape,0.1572,0
1150,38,74,1335.45,0,1,9.6,0,Monthly,1,KwaZulu-Natal,0.2607,0
1151,23,61,1616.47,1,0,96.43,0,Annual,4,Eastern Cape,0.0219,0
1152,23,43,878.1,1,1,89.38,1,Annual,1,Gauteng,0.0656,0
1153,72,25,2271.82,0,1,64.98,1,Quarterly,2,KwaZulu-Natal,0.3628,1
1154,65,20,1489.06,0,0,6.37,0,Quarterly,3,Limpopo,0.1432,0
1155,21,48,259.24,4,1,32.48,0,Quarterly,5,Eastern Cape,0.1118,0
1156,47,83,1152.02,2,1,37.17,0,Monthly,5,Limpopo,0.0867,1
1157,28,87,1903.07,4,0,48.09,0,Annual,2,Limpopo,0.0876,0
1158,47,24,1995.63,1,0,16.89,1,Monthly,4,Western Cape,0.4657,1
1159,48,11,1261.76,1,2,57.75,0,Quarterly,3,Western Cape,0.3059,0
1160,41,110,2242.13,1,0,43.58,0,Quarterly,1,KwaZulu-Natal,0.0933,1
1161,72,98,705.79,6,1,94.73,0,Quarterly,5,Western Cape,0.0582,0
1162,26,55,1055.97,2,0,93.62,0,Annual,5,KwaZulu-Natal,0.015,0
1163,72,28,2251.56,2,0,56.55,0,Monthly,4,KwaZulu-Natal,0.1909,0
1164,20,69,2245.83,3,0,64.43,0,Quarterly,3,Eastern Cape,0.0728,0
1165,68,63,1730.0,6,1,13.78,0,Quarterly,1,Eastern Cape,0.7711,1
1166,48,59,2154.5,4,0,22.33,0,Monthly,5,Gauteng,0.2552,0
1167,57,5,267.49,2,0,90.07,0,Monthly,5,Western Cape,0.0515,0
1168,54,51,2169.24,1,1,69.92,1,Annual,1,Gauteng,0.1395,0
1169,53,21,835.52,2,0,18.94,0,Monthly,3,Limpopo,0.1793,0
1170,41,12,486.91,2,0,57.02,0,Monthly,3,KwaZulu-Natal,0.0638,0
1171,48,50,636.46,1,0,93.48,0,Monthly,3,KwaZulu-Natal,0.0519,0
1172,23,4,1074.02,0,0,34.52,1,Quarterly,5,Eastern Cape,0.04,0
1173,19,118,665.42,0,1,18.58,0,Annual,2,Limpopo,0.0493,0
1174,37,113,835.39,1,0,94.2,0,Monthly,5,KwaZulu-Natal,0.0249,0
1175,45,42,380.7,2,0,46.13,0,Monthly,4,KwaZulu-Natal,0.0673,0
1176,28,84,775.63,4,1,41.72,0,Monthly,4,Limpopo,0.3759,1
1177,21,38,1452.1,0,1,26.76,0,Monthly,5,Limpopo,0.3702,0
1178,32,25,1132.54,4,1,89.16,0,Annual,5,KwaZulu-Natal,0.0441,0
1179,23,14,899.46,5,1,84.56,1,Monthly,1,Limpopo,0.7201,1
1180,71,75,1878.81,2,1,40.3,0,Monthly,3,Western Cape,0.2635,0
1181,66,32,2239.1,1,1,3.06,0,Quarterly,1,Limpopo,0.6829,0
1182,47,11,1904.13,2,1,44.67,0,Monthly,4,Gauteng,0.2296,0
1183,73,61,863.4,1,1,18.09,0,Quarterly,4,Gauteng,0.1121,0
1184,55,18,1873.88,1,1,14.27,0,Annual,2,KwaZulu-Natal,0.2857,0
1185,68,27,422.35,2,0,39.31,0,Monthly,3,KwaZulu-Natal,0.2273,1
1186,74,55,369.28,0,1,9.91,0,Monthly,3,Eastern Cape,0.1847,0
1187,19,54,896.79,0,1,95.75,1,Monthly,4,Limpopo,0.1967,1
1188,32,82,2028.87,3,1,4.75,0,Monthly,1,Gauteng,0.6205,1
1189,28,120,653.55,2,0,40.14,0,Monthly,5,Eastern Cape,0.0484,0
1190,25,87,204.97,2,0,16.27,0,Annual,3,KwaZulu-Natal,0.0393,0
1191,43,75,372.69,0,0,68.88,0,Annual,5,Western Cape,0.0041,0
1192,68,21,2153.93,1,0,7.88,0,Monthly,4,Limpopo,0.3381,1
1193,62,44,1602.77,0,0,54.68,0,Annual,2,Eastern Cape,0.0231,0
1194,61,5,670.34,1,0,77.31,1,Monthly,4,Western Cape,0.4552,0
1195,22,87,1410.47,0,0,95.01,0,Quarterly,5,KwaZulu-Natal,0.0096,0
1196,23,41,1342.57,2,0,69.85,0,Monthly,4,Gauteng,0.1427,0
1197,43,59,1655.82,3,1,9.95,0,Monthly,3,Eastern Cape,0.7281,1
1198,71,89,621.31,2,1,8.85,0,Annual,5,Eastern Cape,0.0232,0
1199,21,105,2167.79,5,0,73.16,1,Monthly,5,KwaZulu-Natal,0.3572,1
1200,36,54,807.95,4,1,21.53,0,Quarterly,2,KwaZulu-Natal,0.3636,1
1201,37,74,1750.62,2,0,44.72,0,Monthly,3,Gauteng,0.3143,0
1202,50,22,89.51,1,0,97.66,1,Monthly,1,Gauteng,0.0996,0
1203,37,83,963.01,2,1,81.99,0,Quarterly,2,Gauteng,0.0494,0
1204,66,65,911.69,1,1,84.66,0,Annual,3,Western Cape,0.0166,0
1205,29,64,1381.54,2,1,86.08,0,Monthly,1,Western Cape,0.1366,1
1206,64,71,228.2,3,0,61.95,0,Monthly,5,KwaZulu-Natal,0.046,0
1207,18,4,1985.82,2,1,74.39,0,Quarterly,2,Eastern Cape,0.5325,1
1208,43,65,583.56,0,0,35.9,0,Quarterly,5,Western Cape,0.0274,1
1209,31,15,1708.74,3,0,99.84,1,Quarterly,5,KwaZulu-Natal,0.1176,0
1210,55,104,2017.87,7,0,27.96,0,Quarterly,5,Western Cape,0.2079,1
1211,54,76,1426.6,2,1,59.0,0,Annual,3,Gauteng,0.0537,0
1212,28,22,1865.16,2,0,28.21,0,Monthly,1,KwaZulu-Natal,0.4899,1
1213,53,86,1671.56,2,0,11.21,0,Quarterly,3,Gauteng,0.1144,0
1214,30,114,921.05,2,1,56.76,0,Quarterly,5,Limpopo,0.0181,0
1215,60,47,2031.7,2,0,35.33,0,Quarterly,2,Eastern Cape,0.2228,0
1216,20,81,772.02,1,0,58.32,0,Monthly,5,Gauteng,0.0365,0
1217,50,93,1449.47,1,0,55.87,0,Quarterly,1,Eastern Cape,0.0552,0
1218,23,46,1876.22,3,0,54.23,0,Quarterly,3,KwaZulu-Natal,0.2769,1
1219,67,14,978.44,3,1,12.33,1,Quarterly,1,Limpopo,0.7802,0
1220,73,50,791.78,2,1,44.02,0,Monthly,3,Eastern Cape,0.2425,0
1221,27,20,1175.4,2,0,81.2,0,Monthly,1,Western Cape,0.1401,1
1222,22,50,2054.01,2,0,31.51,0,Annual,1,KwaZulu-Natal,0.2416,0
1223,40,112,2328.31,0,1,44.38,0,Annual,3,Limpopo,0.0186,0
1224,27,33,1385.45,3,0,49.38,0,Annual,3,Western Cape,0.0474,0
1225,61,119,1670.59,2,1,86.27,0,Quarterly,3,Western Cape,0.0362,0
1226,19,59,2263.02,2,0,65.56,0,Monthly,4,Limpopo,0.1562,0
1227,30,43,291.44,1,0,10.02,0,Monthly,1,Gauteng,0.2809,0
1228,57,79,618.59,3,2,86.52,0,Monthly,4,Limpopo,0.0728,0
1229,19,12,1786.81,5,1,83.21,0,Annual,4,Limpopo,0.0979,0
1230,37,40,2068.17,0,0,75.36,0,Monthly,5,Limpopo,0.0774,1
1231,18,118,2149.72,0,0,46.61,0,Annual,4,Eastern Cape,0.01,0
1232,54,20,1067.01,1,0,75.75,0,Annual,4,Gauteng,0.0155,0
1233,26,94,268.88,2,0,47.87,1,Annual,3,KwaZulu-Natal,0.0419,0
1234,34,38,1122.56,2,2,73.66,0,Annual,3,Western Cape,0.0443,0
1235,26,3,615.3,1,1,88.01,0,Quarterly,2,Eastern Cape,0.1231,0
1236,28,28,763.43,5,0,89.05,0,Quarterly,1,Gauteng,0.2191,0
1237,32,56,1942.06,0,0,45.46,0,Monthly,4,Limpopo,0.1016,0
1238,41,90,235.04,1,1,85.93,0,Monthly,4,Eastern Cape,0.074,0
1239,55,94,2077.57,2,0,10.15,1,Monthly,1,Eastern Cape,0.6728,1
1240,72,13,1097.79,2,1,10.18,0,Monthly,3,Western Cape,0.445,1
1241,52,77,1510.36,3,1,54.83,0,Annual,3,KwaZulu-Natal,0.0586,0
1242,47,66,269.65,0,1,65.18,1,Monthly,1,Gauteng,0.3839,0
1243,48,37,876.53,2,1,15.3,1,Quarterly,1,Gauteng,0.492,1
1244,66,49,269.77,0,1,47.22,0,Monthly,3,Gauteng,0.0871,0
1245,22,102,2405.78,1,2,9.44,0,Annual,1,Limpopo,0.1801,0
1246,61,66,2027.79,4,0,60.21,0,Monthly,3,Limpopo,0.2844,1
1247,67,36,1176.1,6,1,85.51,1,Monthly,1,Eastern Cape,0.8933,1
1248,31,54,597.83,0,0,73.76,0,Monthly,3,KwaZulu-Natal,0.0491,0
1249,70,26,2336.97,3,0,37.83,1,Annual,2,Western Cape,0.2738,1
1250,73,75,894.26,0,0,99.38,0,Monthly,3,Western Cape,0.024,0
1251,28,72,444.41,0,1,66.29,0,Annual,3,KwaZulu-Natal,0.0078,0
1252,26,108,1429.75,1,0,81.52,0,Quarterly,4,Gauteng,0.0176,0
1253,51,40,2362.25,4,1,66.97,0,Monthly,3,KwaZulu-Natal,0.6655,1
1254,29,43,59.38,3,1,98.94,1,Monthly,1,Western Cape,0.3416,1
1255,52,22,633.41,0,0,82.14,0,Annual,5,Limpopo,0.0146,0
1256,52,20,2349.2,0,1,51.94,0,Monthly,1,KwaZulu-Natal,0.5216,1
1257,18,8,469.16,0,1,36.69,0,Annual,4,Eastern Cape,0.0321,0
1258,57,29,327.45,2,1,68.22,0,Monthly,1,Limpopo,0.4192,0
1259,39,40,1446.96,4,0,59.02,0,Quarterly,2,Eastern Cape,0.1046,0
1260,46,90,2161.52,2,1,62.94,0,Quarterly,5,Eastern Cape,0.1076,0
1261,25,30,1218.92,3,1,34.3,0,Quarterly,5,KwaZulu-Natal,0.0913,0
1262,28,81,2486.68,0,0,42.87,0,Monthly,4,Eastern Cape,0.0504,0
1263,58,84,1713.97,3,0,55.81,0,Annual,5,Gauteng,0.0396,0
1264,54,116,231.48,5,0,83.93,0,Annual,3,KwaZulu-Natal,0.0105,0
1265,31,55,2482.44,2,1,76.29,0,Monthly,4,Western Cape,0.3101,0
1266,47,16,1049.34,4,0,11.87,1,Quarterly,2,Gauteng,0.364,1
1267,52,46,754.14,2,0,24.56,0,Quarterly,5,Limpopo,0.0786,0
1268,38,62,1416.8,3,1,2.67,0,Annual,5,KwaZulu-Natal,0.0697,0
1269,54,107,795.55,1,0,0.8,0,Annual,4,Western Cape,0.0172,0
1270,22,7,261.82,1,2,22.44,0,Monthly,5,Western Cape,0.4544,0
1271,36,80,53.5,1,0,79.93,0,Monthly,5,KwaZulu-Natal,0.0463,0
1272,31,45,1151.48,5,0,90.47,0,Annual,2,Gauteng,0.0707,0
1273,43,59,2100.32,2,0,39.18,0,Monthly,2,Western Cape,0.1301,0
1274,21,111,1452.17,3,2,56.32,0,Annual,4,KwaZulu-Natal,0.0338,0
1275,42,56,2498.06,0,1,70.61,0,Quarterly,5,KwaZulu-Natal,0.0821,0
1276,62,48,752.77,1,2,95.29,0,Monthly,1,Eastern Cape,0.1373,0
1277,59,27,737.11,3,1,91.29,0,Monthly,4,KwaZulu-Natal,0.1901,0
1278,42,53,441.39,2,0,5.72,0,Monthly,2,Western Cape,0.3964,0
1279,35,87,451.96,1,0,24.82,0,Annual,1,Eastern Cape,0.0203,0
1280,57,88,748.71,1,0,4.91,0,Monthly,5,Western Cape,0.0513,0
1281,25,73,1992.46,1,1,61.65,0,Monthly,4,Gauteng,0.0824,0
1282,56,35,2269.1,1,2,71.05,0,Annual,4,Gauteng,0.0779,0
1283,57,51,2438.96,1,0,30.83,0,Monthly,2,Western Cape,0.2766,1
1284,31,84,619.11,2,1,85.39,0,Quarterly,3,Limpopo,0.0459,0
1285,49,37,2209.18,2,2,45.28,1,Monthly,3,Limpopo,0.8152,0
1286,68,106,854.22,0,0,99.84,0,Monthly,3,Limpopo,0.0197,0
1287,55,81,326.46,1,1,0.04,0,Monthly,4,Western Cape,0.1457,0
1288,50,111,2181.56,1,0,10.95,0,Monthly,2,KwaZulu-Natal,0.2128,0
1289,40,95,1608.46,4,1,30.18,0,Monthly,2,Eastern Cape,0.4437,0
1290,32,119,453.59,1,0,2.55,0,Monthly,3,KwaZulu-Natal,0.0842,0
1291,50,57,1103.09,1,0,78.23,0,Quarterly,1,Western Cape,0.0392,0
1292,42,8,753.78,0,0,5.28,0,Quarterly,3,KwaZulu-Natal,0.089,1
1293,34,79,1855.15,0,2,74.9,0,Monthly,4,Gauteng,0.1327,1
1294,50,95,1160.87,1,1,5.26,0,Monthly,1,Eastern Cape,0.2741,0
1295,64,117,2473.74,4,0,25.27,0,Monthly,2,Western Cape,0.3777,0
1296,72,94,184.13,1,4,84.13,1,Monthly,5,Eastern Cape,0.2964,0
1297,19,110,919.79,1,1,95.11,0,Monthly,1,Limpopo,0.061,0
1298,31,20,1230.66,1,1,41.45,0,Annual,2,Limpopo,0.1457,0
1299,70,103,1282.68,1,0,96.99,0,Monthly,1,Gauteng,0.0227,0
1300,57,53,824.04,1,0,62.69,0,Monthly,3,Western Cape,0.1509,1
1301,57,119,1836.64,0,1,41.58,0,Quarterly,1,Limpopo,0.0349,0
1302,68,12,2193.13,1,0,80.28,0,Quarterly,1,Eastern Cape,0.2917,0
1303,56,49,2349.86,1,0,29.53,0,Annual,1,Eastern Cape,0.123,0
1304,68,17,2022.48,3,0,26.58,0,Monthly,4,Gauteng,0.3289,1
1305,23,64,2133.92,5,0,65.65,0,Monthly,4,Limpopo,0.142,0
1306,23,42,1398.84,7,0,39.05,0,Monthly,3,KwaZulu-Natal,0.4707,1
1307,20,94,2073.43,5,2,13.59,1,Monthly,5,Limpopo,0.7742,1
1308,24,29,793.58,0,0,6.7,0,Monthly,4,Gauteng,0.1605,0
1309,68,19,1026.27,3,0,78.78,1,Annual,5,Limpopo,0.1235,1
1310,25,110,826.44,4,1,67.59,0,Quarterly,4,Western Cape,0.0681,0
1311,59,11,1195.1,1,1,41.18,0,Monthly,2,Gauteng,0.3762,1
1312,69,98,749.67,1,1,89.62,0,Monthly,2,KwaZulu-Natal,0.0705,0
1313,32,50,2405.95,4,1,41.09,0,Annual,1,Eastern Cape,0.2748,0
1314,64,71,816.47,1,0,71.03,0,Monthly,5,Limpopo,0.0317,0
1315,46,108,290.21,0,0,90.91,0,Annual,1,Eastern Cape,0.0052,0
1316,50,58,1340.7,1,1,84.07,0,Quarterly,1,Gauteng,0.1306,0
1317,69,34,189.89,2,2,51.11,0,Annual,4,Eastern Cape,0.0444,0
1318,47,20,320.83,0,1,68.06,0,Annual,4,Western Cape,0.0135,0
1319,56,50,587.5,3,0,41.37,0,Monthly,1,Gauteng,0.2704,0
1320,44,102,1187.66,2,0,64.72,1,Annual,4,Gauteng,0.0186,0
1321,53,88,1111.46,5,0,25.76,0,Monthly,2,Limpopo,0.3436,1
1322,46,10,2009.25,3,1,43.47,0,Monthly,2,Gauteng,0.5098,0
1323,55,32,1861.71,3,0,20.95,0,Monthly,5,Western Cape,0.3368,1
1324,74,52,1094.48,1,0,3.82,1,Monthly,2,Limpopo,0.6345,0
1325,50,15,867.58,2,0,58.85,0,Monthly,1,Western Cape,0.1683,0
1326,54,101,825.35,4,0,86.44,1,Monthly,3,KwaZulu-Natal,0.2251,0
1327,44,84,1946.29,2,0,2.56,0,Monthly,4,Limpopo,0.2572,1
1328,72,3,177.58,1,0,19.6,0,Annual,1,Gauteng,0.0623,0
1329,50,37,81.41,2,1,46.02,0,Quarterly,4,Gauteng,0.0946,0
1330,21,40,1999.08,5,0,66.59,0,Monthly,5,Gauteng,0.3941,0
1331,39,72,1219.01,3,1,17.12,0,Monthly,1,KwaZulu-Natal,0.458,0
1332,19,40,370.66,1,0,5.67,0,Monthly,1,Western Cape,0.363,0
1333,27,108,627.14,4,0,51.9,0,Quarterly,1,Gauteng,0.0914,0
1334,22,56,2334.63,0,1,81.87,0,Annual,5,Eastern Cape,0.0117,0
1335,27,23,2155.78,2,0,3.52,0,Monthly,1,Gauteng,0.561,0
1336,50,104,1788.97,2,1,34.94,0,Quarterly,4,Limpopo,0.0597,0
1337,71,11,1231.45,2,1,66.35,0,Quarterly,3,Limpopo,0.1572,1
1338,55,110,1324.79,5,1,13.07,0,Monthly,1,Eastern Cape,0.5148,1
1339,30,64,2439.35,1,0,23.59,0,Monthly,5,KwaZulu-Natal,0.351,0
1340,48,8,2416.14,1,0,53.55,0,Quarterly,5,Limpopo,0.241,0
1341,64,93,577.41,1,1,95.32,0,Quarterly,1,KwaZulu-Natal,0.0423,0
1342,53,94,2037.21,1,0,28.73,0,Monthly,5,KwaZulu-Natal,0.1721,0
1343,62,56,533.24,2,0,48.75,0,Monthly,2,Eastern Cape,0.1169,0
1344,41,60,573.17,3,1,39.99,0,Quarterly,5,Limpopo,0.0564,0
1345,69,10,1706.43,3,0,89.74,0,Monthly,3,Gauteng,0.2354,1
1346,73,39,1042.25,2,0,7.19,0,Annual,2,KwaZulu-Natal,0.1207,0
1347,32,28,2332.28,1,1,56.61,0,Monthly,4,KwaZulu-Natal,0.1919,0
1348,46,49,268.07,1,2,84.61,0,Monthly,2,Limpopo,0.0942,0
1349,25,36,1303.24,4,1,98.81,0,Monthly,3,Limpopo,0.3102,1
1350,22,13,2300.38,2,0,69.87,0,Annual,2,Eastern Cape,0.0413,0
1351,46,96,2265.08,1,0,37.99,0,Annual,1,Western Cape,0.0604,0
1352,64,36,433.5,1,0,41.18,0,Annual,5,Western Cape,0.0132,0
1353,21,101,948.26,5,0,35.17,0,Monthly,1,Western Cape,0.3293,0
1354,29,26,1566.85,1,1,60.36,0,Annual,1,KwaZulu-Natal,0.1492,0
1355,62,86,440.52,2,0,73.94,0,Annual,1,Eastern Cape,0.0121,0
1356,19,4,2421.65,4,0,81.95,0,Monthly,2,Western Cape,0.2646,1
1357,44,95,2291.14,2,2,41.66,0,Annual,4,Limpopo,0.1837,0
1358,48,82,459.03,2,1,71.67,0,Annual,5,KwaZulu-Natal,0.0137,0
1359,68,64,346.83,1,1,91.62,0,Annual,2,KwaZulu-Natal,0.0195,0
1360,68,38,259.25,1,1,92.08,0,Annual,1,Limpopo,0.0392,0
1361,53,88,2278.14,1,1,70.4,0,Annual,3,Eastern Cape,0.0247,0
1362,53,120,524.38,2,0,63.69,0,Annual,3,Eastern Cape,0.0158,0
1363,43,87,1069.9,2,0,53.15,0,Monthly,1,Western Cape,0.159,0
1364,60,22,1149.69,0,0,18.32,0,Annual,4,Limpopo,0.0784,0
1365,44,2,1517.58,3,0,12.36,0,Monthly,5,Gauteng,0.5594,1
1366,22,31,225.75,3,1,48.57,0,Quarterly,2,Eastern Cape,0.2156,1
1367,37,119,605.56,1,0,15.94,1,Annual,4,Western Cape,0.0445,0
1368,28,11,2332.15,3,0,57.7,0,Quarterly,3,KwaZulu-Natal,0.2705,0
1369,27,92,2275.6,4,0,64.57,0,Annual,1,Eastern Cape,0.0931,0
1370,57,46,1964.16,4,0,52.56,1,Monthly,2,Gauteng,0.4575,0
1371,55,96,97.53,2,1,3.64,1,Monthly,4,KwaZulu-Natal,0.3077,1
1372,23,62,851.17,1,1,5.77,0,Monthly,4,KwaZulu-Natal,0.1091,0
1373,25,69,1588.5,0,1,11.33,0,Monthly,4,Limpopo,0.1921,0
1374,40,64,724.22,3,0,15.36,0,Quarterly,2,Limpopo,0.2968,0
1375,64,102,2278.49,2,1,98.99,0,Quarterly,5,Eastern Cape,0.0674,0
1376,43,10,1603.03,0,1,34.45,1,Monthly,2,Gauteng,0.5933,0
1377,63,40,226.17,5,1,29.2,0,Monthly,1,Limpopo,0.5091,1
1378,60,110,2277.06,4,2,5.23,0,Monthly,2,Western Cape,0.6021,1
1379,29,24,2396.53,1,2,63.53,0,Quarterly,4,KwaZulu-Natal,0.1943,0
1380,43,99,240.4,4,3,65.22,0,Quarterly,5,Western Cape,0.1851,0
1381,30,44,1354.28,3,1,17.54,1,Monthly,5,KwaZulu-Natal,0.4051,0
1382,57,112,793.24,4,2,91.92,0,Annual,1,Western Cape,0.0241,0
1383,35,60,1012.46,3,0,80.05,0,Monthly,1,KwaZulu-Natal,0.2188,0
1384,42,62,490.15,1,1,23.03,0,Quarterly,3,Limpopo,0.1279,0
1385,50,87,1466.28,3,2,48.58,0,Monthly,3,Western Cape,0.3268,0
1386,64,17,2397.05,2,2,45.84,0,Annual,3,Eastern Cape,0.2917,1
1387,57,65,1282.53,2,1,34.85,0,Monthly,2,Eastern Cape,0.5619,0
1388,60,119,253.14,2,0,81.76,0,Quarterly,5,Gauteng,0.0105,0
1389,29,95,1569.0,1,0,10.93,0,Monthly,1,Gauteng,0.245,0
1390,61,95,883.55,5,0,41.53,1,Monthly,3,Gauteng,0.6395,1
1391,53,106,2147.02,4,1,42.8,0,Monthly,1,Western Cape,0.4084,0
1392,65,57,1114.96,1,0,46.87,0,Monthly,3,KwaZulu-Natal,0.2285,1
1393,21,55,522.46,3,0,86.13,0,Annual,2,Gauteng,0.0078,0
1394,22,106,518.21,3,1,21.82,0,Monthly,2,Limpopo,0.1447,0
1395,73,53,1933.47,4,1,10.29,0,Quarterly,4,Eastern Cape,0.3732,0
1396,54,56,700.69,1,2,61.78,1,Quarterly,1,Eastern Cape,0.4473,0
1397,25,98,1929.72,1,1,17.38,1,Monthly,4,Limpopo,0.6185,1
1398,59,9,554.42,2,1,7.49,0,Monthly,2,Eastern Cape,0.4376,0
1399,66,22,838.13,1,1,42.66,0,Annual,2,Western Cape,0.1078,0
1400,45,13,1190.44,1,1,21.96,0,Monthly,1,Limpopo,0.7296,1
1401,48,89,2360.83,0,0,36.12,0,Monthly,4,Western Cape,0.1772,0
1402,26,48,2332.74,2,0,25.97,0,Quarterly,4,Eastern Cape,0.1738,0
1403,71,18,556.84,2,2,9.26,0,Monthly,4,Limpopo,0.5866,1
1404,68,115,927.64,1,1,56.03,0,Monthly,1,Limpopo,0.1273,0
1405,46,76,416.03,1,1,2.7,0,Monthly,1,Limpopo,0.2223,0
1406,31,40,1299.46,3,0,96.64,0,Annual,1,Eastern Cape,0.0533,0
1407,57,17,1178.43,2,0,34.13,0,Monthly,5,Eastern Cape,0.159,0
1408,58,15,2256.86,1,1,69.52,0,Annual,2,Eastern Cape,0.116,0
1409,39,106,2328.51,1,0,81.04,0,Monthly,5,Gauteng,0.0207,0
1410,28,15,989.74,1,0,27.91,0,Monthly,5,Gauteng,0.0648,0
1411,40,79,1254.76,2,0,74.87,1,Annual,2,KwaZulu-Natal,0.0497,0
1412,18,63,2245.78,4,1,83.24,0,Monthly,3,Limpopo,0.3357,1
1413,63,119,2026.43,1,1,24.13,1,Monthly,3,Eastern Cape,0.2743,0
1414,54,39,58.96,0,2,99.25,0,Monthly,3,Limpopo,0.0893,0
1415,38,13,834.15,1,1,2.07,1,Annual,1,Western Cape,0.3601,0
1416,43,81,1083.35,2,1,21.7,0,Monthly,1,Western Cape,0.3856,0
1417,63,32,612.8,0,1,78.0,0,Annual,4,Eastern Cape,0.0282,0
1418,53,9,538.95,3,1,19.41,0,Monthly,4,Gauteng,0.5631,1
1419,71,40,142.57,1,0,69.83,0,Monthly,5,KwaZulu-Natal,0.0515,0
1420,40,20,1626.26,1,0,85.55,0,Monthly,4,Gauteng,0.0763,0
1421,74,90,693.15,7,1,95.92,0,Annual,1,Limpopo,0.0966,0
1422,18,91,178.25,1,0,47.42,0,Quarterly,5,Gauteng,0.0578,0
1423,71,85,615.9,1,1,97.11,0,Quarterly,4,Eastern Cape,0.0393,0
1424,72,82,2014.69,0,1,41.16,0,Monthly,4,Gauteng,0.1404,0
1425,68,77,2136.15,5,1,21.81,0,Monthly,3,Western Cape,0.5415,0
1426,57,80,1233.51,1,2,51.39,0,Quarterly,1,Eastern Cape,0.1698,0
1427,32,73,1069.37,2,0,64.98,0,Quarterly,5,Eastern Cape,0.0218,0
1428,38,63,2445.74,0,0,45.8,0,Quarterly,2,Eastern Cape,0.2417,0
1429,64,76,541.38,2,1,56.7,0,Monthly,4,Gauteng,0.1243,0
1430,26,44,577.63,2,0,41.64,0,Annual,1,Western Cape,0.0255,0
1431,70,38,765.07,4,0,52.48,0,Monthly,5,Gauteng,0.1442,0
1432,26,83,473.26,2,1,95.26,0,Monthly,1,Limpopo,0.1533,1
1433,27,60,979.45,2,2,49.98,0,Annual,1,KwaZulu-Natal,0.1068,0
1434,69,71,2281.54,2,1,25.32,1,Quarterly,5,KwaZulu-Natal,0.3049,0
1435,74,99,1557.6,0,1,75.87,0,Monthly,3,KwaZulu-Natal,0.079,0
1436,70,48,1059.27,5,0,33.76,1,Annual,3,Limpopo,0.3026,1
1437,43,18,2339.31,1,1,81.62,0,Monthly,4,Limpopo,0.1725,0
1438,58,16,168.74,6,0,5.68,0,Monthly,3,Limpopo,0.4577,1
1439,52,55,565.18,3,0,33.22,0,Quarterly,4,Western Cape,0.1067,0
1440,69,39,1436.43,3,0,9.44,0,Monthly,4,Eastern Cape,0.2383,0
1441,42,68,1558.1,2,2,8.53,0,Monthly,5,Limpopo,0.3408,0
1442,43,59,146.92,1,1,65.84,0,Monthly,1,KwaZulu-Natal,0.1192,0
1443,28,89,1037.44,5,1,38.53,0,Monthly,2,KwaZulu-Natal,0.4967,0
1444,55,96,1640.43,0,2,87.15,0,Monthly,2,Gauteng,0.095,0
1445,19,62,1760.27,2,0,51.64,0,Annual,3,Eastern Cape,0.0589,0
1446,24,104,1613.44,3,0,29.53,0,Quarterly,5,Limpopo,0.1313,0
1447,35,13,835.38,1,1,72.09,0,Monthly,2,Eastern Cape,0.1709,0
